Session ID,Timestamp,Item ID,Price,Quantity
216,2014-04-02T17:56:01.797Z,214821277,1046,4
210384,2014-04-03T11:37:06.511Z,214716924,4188,1
210396,2014-04-03T11:59:16.737Z,214585138,3141,1
210396,2014-04-03T11:59:17.317Z,214585138,3141,1
489924,2014-04-04T03:41:48.942Z,214800262,1046,1
489983,2014-04-07T19:22:14.701Z,214510044,13509,1
420607,2014-04-04T08:57:10.606Z,214716930,3455,1
420607,2014-04-04T08:57:10.642Z,214716930,6177,1
352249,2014-04-05T18:15:26.586Z,214827020,4188,1
352249,2014-04-05T18:15:26.586Z,214774685,2826,1
352249,2014-04-05T18:15:26.604Z,214821272,418,2
352249,2014-04-05T18:15:26.612Z,214821272,418,1
70631,2014-04-04T09:40:22.945Z,214668795,156,10
70631,2014-04-04T09:40:22.966Z,214834944,2826,2
281848,2014-04-04T07:23:22.946Z,214838370,2617,1
281848,2014-04-04T07:23:49.925Z,214838370,2617,1
253,2014-04-03T20:57:53.988Z,214743341,1360,1
210417,2014-04-06T16:10:16.361Z,214820233,1465,2
210417,2014-04-06T16:10:16.422Z,214820261,4188,1
210417,2014-04-06T16:10:16.487Z,214839765,5759,1
210418,2014-04-02T15:08:35.467Z,214821024,1570,1
210418,2014-04-02T15:08:35.723Z,214832557,2092,1
352239,2014-04-05T10:18:36.161Z,214820383,4188,2
351756,2014-04-06T16:14:51.496Z,214826801,523,2
351756,2014-04-06T16:14:51.573Z,214821279,1570,1
351756,2014-04-06T16:14:51.673Z,214748304,2092,1
351756,2014-04-06T16:14:51.787Z,214820192,1570,1
351756,2014-04-06T16:14:51.791Z,214753507,523,1
420612,2014-04-07T20:06:14.524Z,214551930,1570,1
420612,2014-04-07T20:06:14.580Z,214557497,1151,1
351758,2014-04-05T17:29:59.853Z,214826702,837,1
351758,2014-04-05T17:29:59.901Z,214821277,1046,4
351758,2014-04-05T17:29:59.947Z,214826705,2092,1
351758,2014-04-05T17:30:00.006Z,214821277,1046,6
351758,2014-04-05T17:30:00.050Z,214826955,1360,2
351758,2014-04-05T17:30:00.051Z,214826627,523,2
420608,2014-04-04T10:02:43.501Z,214587765,55397,5
277,2014-04-06T20:52:35.091Z,214836958,2092,1
277,2014-04-06T20:52:35.122Z,214836960,3141,1
209936,2014-04-03T18:28:30.862Z,214533020,837,2
209938,2014-04-07T00:33:03.210Z,214704180,9424,2
209938,2014-04-07T00:33:03.260Z,214714757,941,2
209938,2014-04-07T00:33:03.357Z,214826893,627,2
489491,2014-04-06T12:41:34.047Z,214821290,1046,4
489491,2014-04-06T12:41:34.091Z,214821292,627,2
420639,2014-04-04T20:37:32.126Z,214753513,784,1
70153,2014-04-03T14:53:44.439Z,214820231,1046,4
70153,2014-04-03T14:53:44.489Z,214584939,2617,4
70153,2014-04-03T14:53:44.542Z,214826801,523,1
70153,2014-04-03T14:53:44.590Z,214826700,418,1
489511,2014-04-05T18:41:46.440Z,214826801,523,1
489511,2014-04-05T18:41:46.451Z,214829285,837,5
489511,2014-04-05T18:41:46.452Z,214826627,523,2
489511,2014-04-05T18:41:46.453Z,214826955,1360,2
489511,2014-04-05T18:42:12.957Z,214826955,1360,2
489511,2014-04-05T18:42:12.959Z,214829285,837,5
489511,2014-04-05T18:42:12.969Z,214826801,523,1
489511,2014-04-05T18:42:12.970Z,214826627,523,2
141114,2014-04-03T16:32:31.705Z,214587898,52255,1
281889,2014-04-07T14:46:23.718Z,214523690,261,12
281889,2014-04-07T14:46:23.762Z,214639215,627,3
281889,2014-04-07T14:46:23.795Z,214523700,313,6
70203,2014-04-07T20:12:31.438Z,214826705,2092,1
319,2014-04-02T15:35:00.025Z,214600625,35500,1
319,2014-04-02T15:36:00.554Z,214600625,35500,1
70201,2014-04-01T17:53:23.345Z,214640893,1360,1
70201,2014-04-01T17:53:23.353Z,214602605,8375,1
70201,2014-04-01T17:53:23.366Z,214717511,732,1
70201,2014-04-01T17:53:26.072Z,214640893,1360,1
70201,2014-04-01T17:53:26.250Z,214602605,8375,1
70201,2014-04-01T17:53:26.279Z,214717511,732,1
209973,2014-04-06T15:06:53.938Z,214826606,941,1
209973,2014-04-06T15:06:53.951Z,214826955,1360,2
209973,2014-04-06T15:06:53.974Z,214820186,2092,1
209973,2014-04-06T15:06:54.011Z,214826615,732,1
281894,2014-04-01T19:56:46.993Z,214698037,2931,1
351777,2014-04-01T06:44:20.441Z,214819610,2092,1
291,2014-04-05T18:15:16.566Z,214684513,10471,1
293,2014-04-05T16:42:05.079Z,214826705,2092,1
293,2014-04-05T16:42:05.126Z,214826803,4188,1
293,2014-04-05T16:42:05.192Z,214821285,2092,1
351799,2014-04-06T20:34:39.830Z,214832645,6805,1
281904,2014-04-07T17:21:13.476Z,214826844,1570,2
141094,2014-04-04T07:05:47.356Z,214716984,2617,2
141094,2014-04-04T07:05:47.408Z,214716984,3455,1
141094,2014-04-04T07:05:47.503Z,214559803,3978,1
351796,2014-04-03T10:11:33.096Z,214691334,1883,1
351796,2014-04-03T10:11:33.278Z,214843410,1350,1
351796,2014-04-03T10:11:33.492Z,214691370,1256,1
351796,2014-04-03T10:11:33.631Z,214843432,1036,1
70227,2014-04-07T05:54:42.147Z,214718398,1465,1
420677,2014-04-07T06:56:47.963Z,214811752,2092,1
420683,2014-04-07T11:57:27.240Z,214717003,2931,1
489547,2014-04-04T10:06:48.047Z,214551913,1778,1
70208,2014-04-06T15:00:29.156Z,214839313,4188,1
209997,2014-04-04T09:44:22.479Z,214819376,418,2
209997,2014-04-04T09:44:22.741Z,214826837,627,1
209997,2014-04-04T09:44:22.764Z,214819376,418,1
209997,2014-04-04T09:44:22.978Z,214821300,732,1
324,2014-04-04T17:21:50.435Z,214833802,45972,1
70211,2014-04-03T16:40:27.287Z,214821390,941,2
420694,2014-04-06T08:43:54.409Z,214714880,10471,1
141122,2014-04-05T13:28:01.094Z,214589606,2512,2
281942,2014-04-05T18:12:24.568Z,214819376,418,2
70218,2014-04-06T18:05:09.980Z,214748291,2092,1
351827,2014-04-06T17:30:21.959Z,214821290,1046,4
333,2014-04-03T10:35:55.807Z,214827062,6282,1
70219,2014-04-04T17:13:00.534Z,214748300,2303,2
141179,2014-04-07T19:44:27.340Z,214748291,2092,1
141179,2014-04-07T19:44:27.396Z,214753507,523,1
141178,2014-04-01T10:57:13.411Z,214601040,4711,1
141178,2014-04-01T10:57:13.414Z,214601042,3141,2
281963,2014-04-07T20:33:54.828Z,214563144,0,0
382,2014-04-04T08:46:15.563Z,214534852,1988,1
382,2014-04-04T08:46:29.333Z,214534852,1988,1
489576,2014-04-03T17:32:42.063Z,214685782,13509,1
489576,2014-04-03T17:32:42.132Z,214826801,523,2
210031,2014-04-03T10:37:01.953Z,214821017,1046,1
210031,2014-04-03T10:37:02.044Z,214821013,1883,2
489588,2014-04-02T20:54:01.198Z,214820231,1046,6
141153,2014-04-03T18:35:46.347Z,214687642,1570,1
141153,2014-04-03T18:35:46.375Z,214684115,2617,1
351857,2014-04-07T10:49:11.997Z,214839313,4188,1
489596,2014-04-03T19:04:14.394Z,214676027,15603,1
367,2014-04-07T09:47:28.340Z,214821290,1046,4
367,2014-04-07T09:47:29.864Z,214821290,1046,4
70252,2014-04-06T21:19:51.020Z,214702884,3664,1
70252,2014-04-06T21:19:51.028Z,214508287,1046,1
70252,2014-04-06T21:19:51.074Z,214832447,25133,1
351861,2014-04-03T20:39:21.082Z,214687642,1570,1
141207,2014-04-01T11:00:17.426Z,214753505,1151,1
408,2014-04-02T11:44:10.052Z,214594680,12462,1
408,2014-04-02T11:44:19.401Z,214594680,12462,1
489601,2014-04-06T16:55:27.489Z,214826810,1046,2
351884,2014-04-06T18:06:50.891Z,214826835,1674,2
351884,2014-04-06T18:06:50.968Z,214826715,732,2
351887,2014-04-01T09:07:08.051Z,214581761,2092,1
351887,2014-04-01T09:07:08.384Z,214535010,2617,1
70288,2014-04-05T08:59:57.800Z,214712107,15603,1
210076,2014-04-07T05:50:20.837Z,214573001,313,12
210076,2014-04-07T05:50:20.879Z,214839795,627,6
281999,2014-04-02T19:26:49.404Z,214821279,1570,1
420738,2014-04-03T18:58:48.041Z,214594678,8900,1
210077,2014-04-03T16:25:17.457Z,214744530,2092,3
489607,2014-04-06T15:38:34.227Z,214821277,1046,6
489607,2014-04-06T15:38:39.071Z,214821277,1046,6
351882,2014-04-06T14:19:29.496Z,214826801,523,1
351882,2014-04-06T14:19:29.556Z,214826623,941,1
420767,2014-04-07T17:22:54.131Z,214826705,2092,1
420767,2014-04-07T17:22:54.188Z,214716939,1988,1
282003,2014-04-02T17:55:37.754Z,214819762,627,1
141188,2014-04-04T08:55:49.990Z,214826872,523,1
396,2014-04-06T17:53:45.147Z,214826801,523,1
210054,2014-04-05T10:46:17.897Z,214829737,1360,1
210054,2014-04-05T10:46:17.913Z,214826906,732,1
489616,2014-04-05T09:45:05.794Z,214821277,1046,2
489616,2014-04-05T09:45:05.858Z,214821290,1046,2
210058,2014-04-07T11:31:06.040Z,214821277,1046,2
282017,2014-04-04T13:23:51.840Z,214840483,1674,1
210097,2014-04-07T17:45:33.522Z,214508942,0,0
420776,2014-04-06T09:23:55.114Z,214573552,1674,1
70331,2014-04-06T18:33:09.856Z,214601040,4711,2
70331,2014-04-06T18:33:09.865Z,214601042,3141,2
210101,2014-04-06T18:55:26.766Z,214680356,7328,1
432,2014-04-04T10:51:00.373Z,214709807,7328,1
282043,2014-04-06T08:41:52.849Z,214537967,14556,1
351929,2014-04-03T12:47:35.979Z,214678453,2826,1
351929,2014-04-03T12:47:35.996Z,214578298,2092,1
210133,2014-04-01T22:00:57.020Z,214601042,3141,2
210133,2014-04-01T22:00:57.208Z,214601040,4711,1
210134,2014-04-07T10:53:14.350Z,214826810,1046,1
282053,2014-04-02T00:16:38.975Z,214716975,2198,1
282053,2014-04-02T00:16:38.980Z,214716975,1360,2
420808,2014-04-04T06:18:16.818Z,214716930,6282,1
420814,2014-04-01T12:38:59.431Z,214716977,1778,2
420813,2014-04-03T14:22:51.612Z,214684372,12985,1
420813,2014-04-03T14:22:51.656Z,214826608,313,1
420813,2014-04-03T14:22:51.683Z,214839740,8900,1
489674,2014-04-06T20:17:11.826Z,214716110,2092,1
489674,2014-04-06T20:17:11.828Z,214686902,2617,1
420803,2014-04-06T09:15:32.832Z,214826606,941,2
420803,2014-04-06T09:15:32.841Z,214826606,941,1
70352,2014-04-07T09:21:10.107Z,214826623,941,1
70353,2014-04-06T10:55:06.086Z,214837410,41783,1
210141,2014-04-03T06:41:56.049Z,214819762,627,1
210141,2014-04-03T06:41:56.089Z,214820400,418,1
489671,2014-04-03T15:48:37.392Z,214820214,4188,1
489671,2014-04-03T15:59:35.495Z,214820214,4188,1
489671,2014-04-03T16:00:06.917Z,214820214,4188,1
70354,2014-04-02T14:34:06.671Z,214716943,1570,2
351947,2014-04-02T12:00:28.317Z,214716935,5759,1
141273,2014-04-07T20:06:21.951Z,214717003,2931,1
489664,2014-04-06T09:19:24.143Z,214839313,4188,1
210116,2014-04-04T20:28:31.824Z,214565512,2092,1
141258,2014-04-07T11:27:33.004Z,214826715,732,1
141258,2014-04-07T11:27:33.095Z,214826627,523,2
141258,2014-04-07T11:27:33.187Z,214821307,198,10
141258,2014-04-07T11:27:33.360Z,214844357,198,1
141258,2014-04-07T11:27:33.398Z,214826606,941,1
449,2014-04-01T15:42:00.521Z,214832559,2092,1
449,2014-04-01T15:42:00.605Z,214832557,2092,1
70394,2014-04-07T10:07:51.572Z,214554384,7328,1
351974,2014-04-02T10:58:46.381Z,214819389,1046,1
351974,2014-04-02T10:58:46.432Z,214821369,1046,2
507,2014-04-07T10:24:15.143Z,214717498,2092,1
507,2014-04-07T10:24:15.195Z,214567005,1570,1
282094,2014-04-03T16:40:29.553Z,214840417,1570,2
282094,2014-04-03T16:40:29.601Z,214840410,4188,1
282094,2014-04-03T16:40:29.692Z,214840412,2617,1
489697,2014-04-03T10:45:28.008Z,214716980,2198,2
489697,2014-04-03T10:45:30.450Z,214716980,2198,2
351981,2014-04-05T19:53:03.791Z,214821339,523,3
351981,2014-04-05T19:53:03.848Z,214557497,1151,2
210151,2014-04-01T14:17:40.575Z,214684715,1883,1
210151,2014-04-01T14:17:40.631Z,214711312,837,1
141287,2014-04-02T17:29:04.212Z,214587257,8375,1
141286,2014-04-01T16:29:51.240Z,214690839,837,2
141286,2014-04-01T16:29:51.344Z,214820441,627,1
282108,2014-04-06T17:51:43.142Z,214835582,6282,4
484,2014-04-03T12:21:44.234Z,214691428,1778,1
484,2014-04-03T12:21:47.559Z,214691428,1778,1
489712,2014-04-06T18:23:15.643Z,214546102,8166,1
490288,2014-04-03T17:58:01.081Z,214840762,29217,1
490288,2014-04-03T17:58:09.400Z,214840762,29217,1
282169,2014-04-02T18:30:51.640Z,214545808,8375,1
419898,2014-04-03T15:04:42.731Z,214609325,523,1
556,2014-04-03T15:01:55.815Z,214826801,523,1
556,2014-04-03T15:01:55.819Z,214821285,2092,2
556,2014-04-03T15:01:55.879Z,214826801,523,2
556,2014-04-03T15:01:55.902Z,214826803,4188,2
556,2014-04-03T15:01:55.946Z,214821277,1046,6
351539,2014-04-06T13:31:38.505Z,214826925,837,1
351539,2014-04-06T13:31:38.593Z,214834865,523,1
351539,2014-04-06T13:31:38.816Z,214840483,1674,1
210748,2014-04-06T11:37:14.484Z,214826705,2092,1
210748,2014-04-06T11:37:14.573Z,214826608,313,1
490272,2014-04-07T05:15:02.166Z,214821285,2092,1
490272,2014-04-07T05:15:02.299Z,214820383,4188,1
490272,2014-04-07T05:15:02.491Z,214827009,1046,1
69943,2014-04-01T13:30:51.820Z,214819775,1046,1
69943,2014-04-01T13:30:51.881Z,214820814,2092,1
210747,2014-04-06T13:34:17.001Z,214826705,2092,1
210747,2014-04-06T13:34:17.059Z,214826608,313,1
210747,2014-04-06T13:34:17.137Z,214820441,627,1
210747,2014-04-06T13:34:17.165Z,214826801,523,1
351534,2014-04-02T16:21:30.883Z,214594678,8900,2
419883,2014-04-01T09:03:31.308Z,214551371,680,6
351522,2014-04-06T09:37:24.158Z,214706102,627,1
351522,2014-04-06T09:37:24.175Z,214826998,837,1
210736,2014-04-06T08:12:25.548Z,214826627,523,2
210736,2014-04-06T08:12:25.563Z,214826955,1360,2
210736,2014-04-06T08:12:25.983Z,214826627,523,2
210736,2014-04-06T08:12:26.131Z,214826955,1360,2
140296,2014-04-07T08:33:12.646Z,214516738,1046,2
140296,2014-04-07T08:33:12.743Z,214718102,2092,2
282141,2014-04-05T16:29:28.604Z,214791684,680,1
282141,2014-04-05T16:29:28.612Z,214600492,732,1
282141,2014-04-05T16:29:28.628Z,214819393,1570,1
140298,2014-04-04T10:13:14.419Z,214539782,3664,1
140299,2014-04-06T19:38:05.627Z,214642016,2617,1
140301,2014-04-02T12:57:46.585Z,214684093,1046,1
490256,2014-04-07T08:05:07.041Z,214575088,2092,1
490256,2014-04-07T08:05:13.335Z,214575088,2092,1
210697,2014-04-02T10:30:05.456Z,214753505,1151,1
210697,2014-04-02T10:30:05.473Z,214753507,575,1
210697,2014-04-02T10:30:05.492Z,214748304,2303,1
490271,2014-04-04T08:35:29.400Z,214696434,31311,1
140291,2014-04-03T06:52:03.557Z,214748304,2303,1
140291,2014-04-03T06:52:03.812Z,214753505,1151,1
140291,2014-04-03T06:52:03.814Z,214753507,575,1
282134,2014-04-07T09:18:39.920Z,214586692,5235,1
282134,2014-04-07T09:18:40.008Z,214829312,6282,1
282129,2014-04-03T18:55:06.578Z,214725551,941,10
282129,2014-04-03T18:55:06.604Z,214826900,627,5
490246,2014-04-05T07:29:06.459Z,214534241,11624,1
490246,2014-04-05T07:29:06.477Z,214567065,6805,1
140312,2014-04-05T17:15:18.456Z,214835900,12462,1
140312,2014-04-05T17:15:18.464Z,214708037,4711,1
140312,2014-04-05T17:15:18.480Z,214577443,240,1
490244,2014-04-04T09:30:05.143Z,214820447,1570,1
490242,2014-04-02T12:44:54.733Z,214762209,1041,1
419844,2014-04-07T06:10:23.254Z,214826803,4188,1
419844,2014-04-07T06:10:23.279Z,214821285,2092,1
419844,2014-04-07T06:10:23.284Z,214821309,3141,1
490243,2014-04-06T08:07:06.180Z,214826801,523,1
490243,2014-04-06T08:07:06.201Z,214826700,418,4
282121,2014-04-02T10:57:43.575Z,214821277,1046,2
69909,2014-04-06T20:45:30.511Z,214820252,6282,4
490254,2014-04-02T18:20:09.607Z,214561477,3141,1
69914,2014-04-06T17:40:07.100Z,214821292,627,2
490252,2014-04-07T19:59:03.434Z,214601042,3141,1
490252,2014-04-07T19:59:03.500Z,214827020,4188,1
282118,2014-04-03T07:18:00.027Z,214718203,1360,2
282118,2014-04-03T07:18:00.035Z,214718203,1360,1
419851,2014-04-07T07:36:24.769Z,214826803,4188,1
210707,2014-04-04T12:59:37.918Z,214748302,3350,1
536,2014-04-02T11:11:39.668Z,214832559,2092,1
536,2014-04-02T11:11:39.866Z,214821022,1570,1
536,2014-04-02T11:11:39.904Z,214821024,1570,1
536,2014-04-02T11:11:39.915Z,214832557,2092,1
69917,2014-04-04T20:31:05.577Z,214821277,1046,4
69917,2014-04-04T20:31:05.583Z,214821290,1046,2
69917,2014-04-04T20:31:05.750Z,214821285,2092,2
69917,2014-04-04T20:31:05.756Z,214826702,837,1
210792,2014-04-01T15:07:30.117Z,214716982,2303,2
612,2014-04-02T14:12:50.984Z,214753507,575,2
490361,2014-04-02T19:22:42.971Z,214821275,1046,3
490361,2014-04-02T19:22:42.972Z,214826705,2092,1
490361,2014-04-02T19:22:42.975Z,214594620,6282,1
618,2014-04-02T11:01:12.771Z,214718203,1360,1
618,2014-04-02T11:02:03.787Z,214718203,1360,1
